,Road_shape,speed,light,weather,result
63,0.6,0.5176470588235293,0.08695652173913043,0.8,0.0
64,0.6,0.4823529411764706,0.17391304347826086,0.35,1.0
65,0.6,0.5176470588235293,0.30434782608695654,0.0,0.0
66,0.6,0.4823529411764706,0.21739130434782608,0.35,1.0
67,0.6,0.5176470588235293,0.17391304347826086,0.8,0.0
68,0.6,0.4823529411764706,0.6521739130434783,0.8,1.0
69,0.6,0.4823529411764706,0.34782608695652173,0.35,1.0
70,0.6,0.8235294117647058,0.7826086956521738,0.8,0.0
71,0.6,0.4823529411764706,0.43478260869565216,0.5,1.0
72,0.6,0.5235294117647059,0.3913043478260869,0.7,0.0
73,0.6,0.5235294117647059,0.34782608695652173,0.35,0.0
74,0.6,0.47647058823529415,0.17391304347826086,0.8,1.0
75,0.6,0.47647058823529415,0.6521739130434783,0.0,1.0
76,0.6,0.5352941176470588,0.6956521739130435,0.8,0.0
77,0.6,0.5235294117647059,0.2608695652173913,0.35,0.0
78,0.6,0.5411764705882354,1.0,0.8,0.0
79,0.6,0.5235294117647059,0.17391304347826086,0.7,0.0
80,0.6,0.47647058823529415,0.9130434782608695,0.2,1.0
81,0.6,0.5352941176470588,0.9565217391304348,0.0,0.0
82,0.6,0.47647058823529415,0.3913043478260869,0.8,1.0
83,0.6,0.47647058823529415,0.8695652173913043,0.35,1.0
84,0.6,0.5294117647058824,0.8695652173913043,0.35,0.0
85,0.6,0.5294117647058824,0.7826086956521738,0.35,0.0
86,0.6,0.5411764705882354,0.7826086956521738,0.8,0.0
87,0.6,0.47647058823529415,0.3913043478260869,0.7,1.0
88,0.6,0.47647058823529415,0.8260869565217391,0.8,1.0
89,0.6,0.5294117647058824,0.6521739130434783,0.0,0.0
90,0.6,0.47058823529411764,1.0,0.2,1.0
91,0.6,0.47058823529411764,0.7826086956521738,0.0,1.0
92,0.6,0.47058823529411764,0.21739130434782608,0.0,1.0
93,0.6,0.5352941176470588,0.6956521739130435,0.7,0.0
94,0.6,0.5411764705882354,0.7391304347826086,0.8,0.0
95,0.6,0.47058823529411764,0.43478260869565216,0.0,1.0
96,0.6,0.47058823529411764,0.9130434782608695,0.35,1.0
97,0.6,0.5352941176470588,0.9130434782608695,0.35,0.0
98,0.6,0.47058823529411764,0.3913043478260869,0.35,1.0
99,0.6,0.45882352941176474,0.043478260869565216,0.8,1.0
100,0.6,0.5352941176470588,0.5652173913043478,0.35,0.0
101,0.6,0.47058823529411764,0.5652173913043478,0.2,1.0
102,0.6,0.46470588235294114,0.0,0.2,1.0
103,0.6,0.47058823529411764,0.43478260869565216,0.7,1.0
104,0.6,0.45882352941176474,1.0,0.7,1.0
105,0.6,0.47058823529411764,0.7391304347826086,0.5,1.0
106,0.6,0.46470588235294114,0.2608695652173913,0.8,1.0
107,0.6,0.46470588235294114,0.21739130434782608,0.5,1.0
108,0.6,0.45882352941176474,0.9130434782608695,0.0,1.0
109,0.6,0.5411764705882354,0.7826086956521738,0.35,0.0
110,0.6,0.5411764705882354,0.6521739130434783,0.0,0.0
111,0.6,0.5411764705882354,0.6521739130434783,0.35,0.0
112,0.6,0.46470588235294114,0.6521739130434783,0.2,1.0
113,0.6,0.45882352941176474,0.9130434782608695,0.8,1.0
114,0.6,0.5411764705882354,0.5217391304347826,0.35,0.0
115,0.6,0.46470588235294114,0.7826086956521738,0.35,1.0
116,0.6,0.5411764705882354,0.3913043478260869,0.35,0.0
117,0.6,0.45882352941176474,1.0,0.35,1.0
118,0.6,0.5411764705882354,0.0,0.35,0.0
119,0.6,0.46470588235294114,0.6086956521739131,0.35,1.0
120,0.6,0.5529411764705883,0.5217391304347826,0.8,0.0
121,0.6,0.46470588235294114,0.4782608695652174,0.5,1.0
122,0.6,0.5411764705882354,0.30434782608695654,0.35,0.0
123,0.6,0.5647058823529412,0.9130434782608695,0.8,0.0
124,0.6,0.46470588235294114,0.6086956521739131,0.7,1.0
125,0.6,0.4352941176470589,0.043478260869565216,0.8,1.0
126,0.6,0.45882352941176474,0.6956521739130435,0.0,1.0
127,0.6,0.45882352941176474,0.13043478260869565,0.35,1.0
128,0.6,0.45882352941176474,0.13043478260869565,0.35,1.0
129,0.6,0.4470588235294118,0.9130434782608695,0.8,1.0
130,0.6,0.45882352941176474,0.17391304347826086,0.35,1.0
131,0.6,0.45882352941176474,0.30434782608695654,0.8,1.0
132,0.6,0.5470588235294117,0.43478260869565216,0.7,0.0
133,0.6,0.5470588235294117,0.5217391304347826,0.5,0.0
134,0.6,0.5470588235294117,0.8260869565217391,0.2,0.0
135,0.6,0.4294117647058824,1.0,0.8,1.0
136,0.6,0.45294117647058824,0.08695652173913043,0.7,1.0
137,0.6,0.5470588235294117,0.30434782608695654,0.7,0.0
138,0.6,0.5470588235294117,0.043478260869565216,0.5,0.0
139,0.6,0.4470588235294118,0.7826086956521738,0.8,1.0
140,0.6,0.5470588235294117,0.7391304347826086,0.2,0.0
141,0.6,0.4470588235294118,0.9565217391304348,0.35,1.0
142,0.6,0.5470588235294117,0.4782608695652174,0.35,0.0
143,0.6,0.45882352941176474,0.5217391304347826,0.2,1.0
144,0.6,0.45882352941176474,0.34782608695652173,0.5,1.0
145,0.6,0.45882352941176474,0.4782608695652174,0.35,1.0
146,0.6,0.4470588235294118,0.21739130434782608,0.8,1.0
147,0.6,0.4470588235294118,1.0,0.0,1.0
148,0.6,0.4470588235294118,0.21739130434782608,0.8,1.0
149,0.6,0.4411764705882353,1.0,0.35,1.0
150,0.6,0.45294117647058824,0.7826086956521738,0.0,1.0
151,0.6,0.5941176470588235,0.9565217391304348,0.8,0.0
152,0.6,0.4470588235294118,0.6956521739130435,0.8,1.0
153,0.6,0.4411764705882353,0.043478260869565216,0.7,1.0
154,0.6,0.4470588235294118,0.13043478260869565,0.7,1.0
155,0.6,0.45294117647058824,0.6956521739130435,0.0,1.0
156,0.6,0.4470588235294118,0.8260869565217391,0.5,1.0
157,0.6,0.5529411764705883,0.043478260869565216,0.5,0.0
158,0.6,0.5529411764705883,0.17391304347826086,0.7,0.0
159,0.6,0.45294117647058824,0.21739130434782608,0.35,1.0
160,0.6,0.5705882352941176,0.7826086956521738,0.7,0.0
161,0.6,0.4117647058823529,1.0,0.7,1.0
162,0.6,0.5529411764705883,0.6086956521739131,0.2,0.0
163,0.6,0.45294117647058824,0.6521739130434783,0.2,1.0
164,0.6,0.5529411764705883,0.5652173913043478,0.2,0.0
165,0.6,0.45294117647058824,0.5217391304347826,0.2,1.0
166,0.6,0.5647058823529412,0.5652173913043478,0.7,0.0
167,0.6,0.45294117647058824,0.3913043478260869,0.35,1.0
168,0.6,0.45294117647058824,0.43478260869565216,0.35,1.0
169,0.6,0.5529411764705883,0.30434782608695654,0.5,0.0
170,0.6,0.5529411764705883,0.30434782608695654,0.5,0.0
171,0.6,0.5529411764705883,0.2608695652173913,0.5,0.0
172,0.6,0.5529411764705883,0.2608695652173913,0.5,0.0
173,0.6,0.5705882352941176,1.0,0.2,0.0
174,0.6,0.5647058823529412,0.8695652173913043,0.0,0.0
175,0.6,0.5588235294117647,0.30434782608695654,0.7,0.0
176,0.6,0.4470588235294118,0.7391304347826086,0.5,1.0
177,0.6,0.4294117647058824,0.0,0.7,1.0
178,0.6,0.5705882352941176,0.6521739130434783,0.7,0.0
179,0.6,0.5588235294117647,0.7391304347826086,0.5,0.0
180,0.6,0.5529411764705883,0.13043478260869565,0.35,0.0
181,0.6,0.4470588235294118,0.6086956521739131,0.0,1.0
182,0.6,0.4411764705882353,0.34782608695652173,0.8,1.0
183,0.6,0.988235294117647,0.9565217391304348,0.8,0.0
184,0.6,0.5647058823529412,0.8695652173913043,0.5,0.0
185,0.6,0.5764705882352941,0.7391304347826086,0.7,0.0
186,0.6,0.5588235294117647,0.21739130434782608,0.0,0.0
187,0.6,0.5588235294117647,0.5652173913043478,0.35,0.0
188,0.6,0.5588235294117647,0.4782608695652174,0.0,0.0
189,0.6,0.4470588235294118,0.6521739130434783,0.2,1.0
190,0.6,0.4470588235294118,0.6086956521739131,0.2,1.0
191,0.6,0.5588235294117647,0.5217391304347826,0.2,0.0
192,0.6,0.4411764705882353,0.8260869565217391,0.0,1.0
193,0.6,0.5588235294117647,0.21739130434782608,0.35,0.0
194,0.6,0.4411764705882353,0.043478260869565216,0.35,1.0
195,0.6,0.4411764705882353,0.13043478260869565,0.0,1.0
196,0.6,0.4411764705882353,0.21739130434782608,0.7,1.0
197,0.6,0.5705882352941176,0.30434782608695654,0.8,0.0
198,0.6,0.4235294117647059,0.0,0.7,1.0
199,0.6,0.4411764705882353,0.2608695652173913,0.35,1.0
200,0.6,0.711764705882353,0.6521739130434783,0.7,1.0
201,0.6,0.911764705882353,0.6521739130434783,0.8,0.0
202,0.6,0.47647058823529415,0.3913043478260869,0.7,0.0
203,0.6,0.7529411764705883,0.6956521739130435,0.35,0.0
204,0.6,0.9294117647058823,0.9565217391304348,0.35,1.0
205,0.6,0.4823529411764706,0.17391304347826086,0.35,1.0
206,0.6,0.4470588235294118,0.6086956521739131,0.0,0.0
207,0.6,0.988235294117647,0.9565217391304348,0.8,1.0
208,0.6,0.611764705882353,0.043478260869565216,0.5,0.0
209,0.6,0.7058823529411765,0.5652173913043478,0.7,0.0
210,0.6,0.3235294117647059,0.21739130434782608,0.35,1.0
211,0.6,0.9764705882352942,0.4782608695652174,0.5,1.0
212,0.6,0.7000000000000001,0.6521739130434783,0.2,1.0
213,0.6,0.6,0.043478260869565216,0.7,0.0
214,0.6,0.9705882352941178,0.8260869565217391,0.2,0.0
215,0.6,0.24705882352941175,0.8695652173913043,0.8,0.0
216,0.6,0.5705882352941176,0.30434782608695654,0.8,0.0
217,0.6,0.4058823529411765,0.5217391304347826,0.8,1.0
218,0.6,0.45882352941176474,1.0,0.7,1.0
219,0.6,0.3235294117647059,0.9565217391304348,0.2,0.0
220,0.6,0.5470588235294117,0.8260869565217391,0.2,1.0
221,0.6,0.4117647058823529,0.8260869565217391,0.5,1.0
222,0.6,0.17647058823529413,0.13043478260869565,0.8,0.0
223,0.6,0.9294117647058823,0.6956521739130435,0.35,0.0
224,0.6,0.6588235294117647,0.8695652173913043,0.35,1.0
225,0.6,0.9823529411764705,0.9130434782608695,0.35,0.0
226,0.6,0.7823529411764706,0.21739130434782608,0.8,0.0
227,0.6,0.22941176470588237,0.043478260869565216,0.2,0.0
228,0.6,1.0,0.6521739130434783,0.0,0.0
229,0.6,0.8470588235294118,0.5217391304347826,0.5,1.0
230,0.6,0.5705882352941176,0.8695652173913043,0.2,1.0
231,0.6,0.2411764705882353,1.0,0.35,0.0
232,0.6,0.3411764705882353,0.4782608695652174,0.35,0.0
233,0.6,0.23529411764705882,0.5652173913043478,0.35,0.0
234,0.6,0.4411764705882353,0.8260869565217391,0.0,1.0
235,0.6,0.8470588235294118,0.7826086956521738,0.5,0.0
236,0.6,0.888235294117647,0.43478260869565216,0.2,1.0
237,0.6,0.811764705882353,0.7826086956521738,0.35,0.0
238,0.6,0.4058823529411765,0.6086956521739131,0.7,1.0
239,0.6,0.35882352941176465,1.0,0.35,1.0
240,0.6,0.2647058823529412,0.7826086956521738,0.5,0.0
241,0.6,0.711764705882353,0.34782608695652173,0.35,1.0
242,0.6,0.33529411764705885,0.8695652173913043,0.35,0.0
243,0.6,0.7647058823529412,0.6521739130434783,0.8,0.0
244,0.6,0.9235294117647059,0.7391304347826086,0.7,1.0
245,0.6,0.8411764705882353,0.08695652173913043,0.8,1.0
246,0.6,0.8176470588235295,0.5652173913043478,0.7,0.0
247,0.6,0.6,0.2608695652173913,0.5,0.0
248,0.6,0.2647058823529412,0.5652173913043478,0.8,0.0
249,0.6,0.36470588235294116,0.21739130434782608,0.0,1.0
250,0.6,0.5705882352941176,0.8695652173913043,0.2,1.0
251,0.6,0.4470588235294118,0.6956521739130435,0.8,1.0
252,0.6,0.47058823529411764,0.7391304347826086,0.5,0.0
253,0.6,0.23529411764705882,0.5652173913043478,0.35,1.0
254,0.6,0.9352941176470588,0.30434782608695654,0.8,1.0
255,0.6,0.22941176470588237,0.043478260869565216,0.2,0.0
256,0.6,1.0,0.2608695652173913,0.2,1.0
257,0.6,0.9823529411764705,0.17391304347826086,0.0,0.0
258,0.6,0.45294117647058824,0.6956521739130435,0.0,0.0
259,0.6,0.21176470588235294,0.5652173913043478,0.8,0.0
260,0.6,0.9294117647058823,0.8260869565217391,0.0,0.0
261,0.6,0.2647058823529412,0.7826086956521738,0.5,1.0
262,0.6,0.6,0.2608695652173913,0.2,1.0
263,0.6,0.7823529411764706,1.0,0.35,1.0
264,0.6,0.5588235294117647,0.5652173913043478,0.35,1.0
265,0.6,0.8294117647058823,0.21739130434782608,0.7,0.0
266,0.6,0.5941176470588235,0.34782608695652173,0.0,0.0
267,0.6,0.6235294117647059,0.21739130434782608,0.7,0.0
268,0.6,0.7352941176470588,0.7391304347826086,0.35,1.0
269,0.6,0.7529411764705883,0.08695652173913043,0.0,1.0
270,0.6,0.45294117647058824,0.5217391304347826,0.2,0.0
271,0.6,0.3,0.0,0.8,0.0
272,0.6,0.2823529411764706,0.9565217391304348,0.8,1.0
273,0.6,0.7294117647058823,0.9565217391304348,0.8,0.0
274,0.6,0.19411764705882353,0.43478260869565216,0.8,1.0
275,0.6,0.7647058823529412,0.4782608695652174,0.8,0.0
276,0.6,0.6941176470588235,0.7826086956521738,0.8,1.0
277,0.6,0.29411764705882354,0.043478260869565216,0.7,0.0
278,0.6,0.8764705882352941,0.6956521739130435,0.7,1.0
279,0.6,0.6588235294117647,0.8260869565217391,0.8,1.0
280,0.6,0.4352941176470589,0.043478260869565216,0.2,1.0
281,0.6,0.4470588235294118,0.13043478260869565,0.7,0.0
282,0.6,0.3058823529411765,0.7826086956521738,0.35,1.0
283,0.6,0.6588235294117647,0.5217391304347826,0.7,0.0
284,0.6,0.9647058823529412,0.7826086956521738,0.8,1.0
285,0.6,0.6235294117647059,0.6956521739130435,0.35,1.0
286,0.6,0.8235294117647058,0.9565217391304348,0.7,1.0
287,0.6,0.9294117647058823,0.17391304347826086,0.35,1.0
288,0.6,0.8647058823529412,0.2608695652173913,0.35,0.0
289,0.6,0.20588235294117646,0.043478260869565216,0.2,1.0
290,0.6,0.8352941176470589,0.43478260869565216,0.2,0.0
291,0.6,0.8235294117647058,0.9565217391304348,0.35,0.0
292,0.6,0.31176470588235294,0.7391304347826086,0.8,0.0
293,0.6,0.3,1.0,0.0,1.0
294,0.6,0.21764705882352944,0.30434782608695654,0.2,0.0
295,0.6,0.31176470588235294,0.34782608695652173,0.2,1.0
296,0.6,0.3235294117647059,0.08695652173913043,0.8,0.0
297,0.6,0.5588235294117647,0.5217391304347826,0.2,1.0
298,0.6,0.6705882352941177,0.08695652173913043,0.5,1.0
299,0.6,0.8235294117647058,0.9565217391304348,0.8,0.0
300,0.6,0.3235294117647059,0.9130434782608695,0.0,1.0
301,0.6,0.3235294117647059,0.6086956521739131,0.35,1.0
302,0.6,0.33529411764705885,0.21739130434782608,0.7,1.0
303,0.6,0.8058823529411765,0.5217391304347826,0.2,1.0
304,0.6,0.4470588235294118,0.6086956521739131,0.2,1.0
305,0.6,0.2411764705882353,1.0,0.35,1.0
306,0.6,0.45882352941176474,0.9130434782608695,0.8,1.0
307,0.6,0.8294117647058823,0.21739130434782608,0.35,1.0
308,0.6,0.18823529411764708,0.0,0.35,0.0
309,0.6,0.3058823529411765,0.5217391304347826,0.5,0.0
310,0.6,0.9411764705882353,0.43478260869565216,0.7,1.0
311,0.6,0.888235294117647,0.9565217391304348,0.8,0.0
312,0.6,0.8058823529411765,0.8260869565217391,0.2,0.0
313,0.6,0.7470588235294118,0.6956521739130435,0.0,0.0
314,0.6,0.37647058823529417,0.17391304347826086,0.5,0.0
315,0.6,0.4,0.17391304347826086,0.35,1.0
316,0.6,0.6705882352941177,0.5652173913043478,0.2,1.0
317,0.6,0.8470588235294118,0.6956521739130435,0.7,1.0
318,0.6,0.8823529411764706,0.3913043478260869,0.0,0.0
319,0.6,0.9294117647058823,0.5217391304347826,0.0,1.0
320,0.6,0.4352941176470589,0.7391304347826086,0.2,1.0
321,0.6,0.36470588235294116,0.21739130434782608,0.0,1.0
322,0.6,0.34705882352941175,0.13043478260869565,0.7,0.0
323,0.6,0.9705882352941178,0.21739130434782608,0.5,1.0
324,0.6,0.4235294117647059,0.7391304347826086,0.0,0.0
325,0.6,0.8941176470588236,0.4782608695652174,0.5,1.0
326,0.6,0.676470588235294,0.8695652173913043,0.35,1.0
327,0.6,0.5647058823529412,0.9130434782608695,0.8,0.0
328,0.6,0.4117647058823529,0.8260869565217391,0.5,0.0
329,0.6,0.5764705882352941,0.34782608695652173,0.8,1.0
330,0.6,0.8941176470588236,0.6521739130434783,0.0,1.0
331,0.6,0.7647058823529412,0.13043478260869565,0.35,1.0
332,0.6,0.5823529411764706,0.4782608695652174,0.5,0.0
333,0.6,0.6058823529411764,0.17391304347826086,0.2,0.0
334,0.6,0.8470588235294118,0.7391304347826086,0.35,0.0
335,0.6,0.37647058823529417,0.0,0.0,0.0
336,0.6,0.2705882352941177,0.8695652173913043,0.0,0.0
337,0.6,0.8705882352941178,0.4782608695652174,0.35,0.0
338,0.6,0.5764705882352941,0.7391304347826086,0.7,0.0
339,0.6,0.5941176470588235,0.6956521739130435,0.35,1.0
340,0.6,0.9647058823529412,0.30434782608695654,0.8,1.0
341,0.6,0.23529411764705882,0.2608695652173913,0.2,1.0
342,0.6,0.4,0.9565217391304348,0.35,1.0
343,0.6,0.8411764705882353,0.13043478260869565,0.5,1.0
344,0.6,0.7058823529411765,0.7826086956521738,0.2,0.0
345,0.6,0.5705882352941176,0.7826086956521738,0.5,0.0
346,0.6,0.4294117647058824,0.6086956521739131,0.2,1.0
347,0.6,0.711764705882353,0.43478260869565216,0.8,0.0
348,0.6,0.711764705882353,0.8695652173913043,0.7,0.0
349,0.6,0.6882352941176471,0.043478260869565216,0.2,0.0
350,0.6,0.8823529411764706,1.0,0.2,0.0
351,0.6,0.7529411764705883,0.30434782608695654,0.2,1.0
352,0.6,0.3058823529411765,0.5217391304347826,0.5,1.0
353,0.6,0.29411764705882354,0.6086956521739131,0.2,1.0
354,0.6,0.35882352941176465,0.3913043478260869,0.2,0.0
355,0.6,0.23529411764705882,0.4782608695652174,0.7,1.0
356,0.6,0.2705882352941177,0.8695652173913043,0.0,1.0
357,0.6,0.3058823529411765,0.9130434782608695,0.8,1.0
358,0.6,0.7705882352941176,1.0,0.7,1.0
359,0.6,0.9294117647058823,0.6521739130434783,0.35,1.0
360,0.6,0.2647058823529412,0.8695652173913043,0.7,0.0
361,0.6,0.7294117647058823,0.7391304347826086,0.8,1.0
362,0.6,0.32941176470588235,0.43478260869565216,0.2,1.0
363,0.6,0.676470588235294,0.13043478260869565,0.35,1.0
364,0.6,0.37058823529411766,0.7826086956521738,0.2,0.0
365,0.6,0.2529411764705882,0.043478260869565216,0.0,0.0
366,0.6,0.6294117647058823,0.5652173913043478,0.8,0.0
367,0.6,0.36470588235294116,0.6956521739130435,0.7,1.0
368,0.6,0.7647058823529412,0.6521739130434783,0.5,1.0
369,0.6,0.9294117647058823,0.043478260869565216,0.35,1.0
370,0.6,0.18823529411764708,0.0,0.35,1.0
371,0.6,0.7705882352941176,0.4782608695652174,0.8,0.0
372,0.6,0.6235294117647059,1.0,0.7,1.0
373,0.6,0.711764705882353,0.9565217391304348,0.2,0.0
374,0.6,0.811764705882353,0.6521739130434783,0.7,1.0
375,0.6,0.7176470588235293,0.34782608695652173,0.5,0.0
376,0.6,0.6647058823529411,0.43478260869565216,0.7,0.0
377,0.6,0.4058823529411765,0.30434782608695654,0.2,0.0
378,0.6,0.8294117647058823,0.34782608695652173,0.35,1.0
379,0.6,0.8941176470588236,0.8260869565217391,0.7,1.0
380,0.6,0.7470588235294118,0.08695652173913043,0.2,0.0
381,0.6,0.8058823529411765,1.0,0.7,1.0
382,0.6,0.9352941176470588,0.30434782608695654,0.8,0.0
383,0.6,0.711764705882353,0.6521739130434783,0.7,0.0
384,0.6,0.35882352941176465,1.0,0.35,0.0
385,0.6,0.6588235294117647,0.7391304347826086,0.35,0.0
386,0.6,0.3235294117647059,0.9565217391304348,0.7,1.0
387,0.6,0.711764705882353,0.9130434782608695,0.2,1.0
388,0.6,0.7470588235294118,0.6086956521739131,0.8,0.0
389,0.6,0.7705882352941176,0.3913043478260869,0.35,0.0
390,0.6,0.7588235294117648,0.9130434782608695,0.7,1.0
391,0.6,0.811764705882353,0.9565217391304348,0.35,1.0
392,0.6,0.7941176470588236,0.5217391304347826,0.0,0.0
393,0.6,0.7470588235294118,0.7826086956521738,0.5,1.0
394,0.6,0.35882352941176465,0.4782608695652174,0.35,0.0
395,0.6,0.3823529411764706,0.5217391304347826,0.7,0.0
396,0.6,0.21764705882352944,0.9565217391304348,0.0,0.0
397,0.6,0.8941176470588236,0.6521739130434783,0.0,0.0
398,0.6,0.888235294117647,0.9565217391304348,0.8,1.0
399,0.6,0.2,0.9130434782608695,0.7,1.0
400,0.6,0.611764705882353,0.21739130434782608,0.7,1.0
401,0.6,0.18235294117647058,0.2608695652173913,0.8,1.0
402,0.6,0.2529411764705882,0.13043478260869565,0.7,0.0
403,0.6,0.2823529411764706,0.0,0.8,0.0
404,0.6,0.8058823529411765,0.6521739130434783,0.35,0.0
405,0.6,0.8470588235294118,0.7391304347826086,0.35,0.0
406,0.6,0.6411764705882353,0.5652173913043478,0.5,1.0
407,0.6,0.38823529411764707,0.6086956521739131,0.0,1.0
408,0.6,0.3235294117647059,0.6521739130434783,0.35,1.0
409,0.6,0.4117647058823529,0.7826086956521738,0.5,1.0
410,0.6,0.8176470588235295,0.6521739130434783,0.8,0.0
411,0.6,0.7529411764705883,0.3913043478260869,0.8,0.0
412,0.6,0.8705882352941178,0.13043478260869565,0.35,0.0
413,0.6,0.7470588235294118,0.6956521739130435,0.0,1.0
414,0.6,0.2823529411764706,0.13043478260869565,0.8,1.0
415,0.6,0.811764705882353,0.2608695652173913,0.8,1.0
416,0.6,0.8411764705882353,0.6521739130434783,0.35,1.0
417,0.6,0.9588235294117647,0.7391304347826086,0.7,0.0
418,0.6,0.9294117647058823,0.8260869565217391,0.0,0.0
419,0.6,0.6,0.7826086956521738,0.7,0.0
420,0.6,0.23529411764705882,0.0,0.35,0.0
421,0.6,0.911764705882353,0.6521739130434783,0.8,1.0
422,0.6,0.8176470588235295,0.043478260869565216,0.0,0.0
423,0.6,0.23529411764705882,0.8695652173913043,0.5,1.0
424,0.6,0.8941176470588236,0.8695652173913043,0.0,0.0
425,0.6,0.7470588235294118,0.6086956521739131,0.7,0.0
426,0.6,0.3,1.0,0.0,1.0
427,0.6,0.37058823529411766,0.13043478260869565,0.35,1.0
428,0.6,0.27647058823529413,0.08695652173913043,0.5,1.0
429,0.6,0.35882352941176465,0.7826086956521738,0.0,1.0
430,0.6,0.6,0.043478260869565216,0.7,1.0
431,0.6,0.9294117647058823,0.5217391304347826,0.0,1.0
432,0.6,0.7470588235294118,0.08695652173913043,0.2,0.0
433,0.6,0.32941176470588235,0.34782608695652173,0.0,1.0
434,0.6,0.9823529411764705,0.17391304347826086,0.7,0.0
435,0.6,0.2411764705882353,1.0,0.35,0.0
436,0.6,0.9411764705882353,0.43478260869565216,0.7,0.0
437,0.6,0.6705882352941177,0.5652173913043478,0.2,1.0
438,0.6,0.9764705882352942,0.4782608695652174,0.35,1.0
439,0.6,0.7470588235294118,0.13043478260869565,0.5,0.0
440,0.6,0.7764705882352941,0.21739130434782608,0.0,0.0
441,0.6,0.988235294117647,0.13043478260869565,0.5,1.0
442,0.6,0.6647058823529411,0.17391304347826086,0.5,0.0
443,0.6,0.7941176470588236,0.5217391304347826,0.0,0.0
444,0.6,0.988235294117647,0.9565217391304348,0.7,1.0
